ID,county,謝長廷,馬英九,,
6801000-009,桃園市平鎮區北勢里,622,1939,桃園市,
6801000-041,桃園市平鎮區北華里,1939,578,桃園市,
6801000-007,桃園市平鎮區新勢里,578,1894,桃園市,
6801000-040,桃園市平鎮區北安里,1894,722,桃園市,
6801000-037,桃園市平鎮區新榮里,722,1766,桃園市,
6801000-008,桃園市平鎮區新富里,1766,304,桃園市,
6801000-044,桃園市平鎮區新英里,304,534,桃園市,
6801000-035,桃園市平鎮區新貴里,534,600,桃園市,
6801000-010,桃園市平鎮區北興里,600,1497,桃園市,
6801000-039,桃園市平鎮區金陵里,1497,616,桃園市,
6801000-023,桃園市平鎮區建安里,616,1745,桃園市,
6801000-038,桃園市平鎮區華安里,1745,453,桃園市,
6801000-025,桃園市平鎮區東安里,453,1107,桃園市,
6801000-026,桃園市平鎮區新安里,1107,657,桃園市,
6801000-024,桃園市平鎮區東勢里,657,1857,桃園市,
6801000-011,桃園市平鎮區北貴里,1857,581,桃園市,
6801000-036,桃園市平鎮區北富里,581,1567,桃園市,
6801000-017,桃園市平鎮區龍恩里,1567,921,桃園市,
6801000-018,桃園市平鎮區東社里,921,2551,桃園市,
6801000-021,桃園市平鎮區忠貞里,2551,816,桃園市,
6801000-020,桃園市平鎮區貿易里,816,2283,桃園市,
6801000-019,桃園市平鎮區龍興里,2283,758,桃園市,
6801000-022,桃園市平鎮區中正里,758,1739,桃園市,
6800400-018,桃園市楊梅區仁美里,1739,561,桃園市,
6800400-011,桃園市楊梅區埔心里,561,1517,桃園市,
6800400-019,桃園市楊梅區光華里,1517,617,桃園市,
6800400-012,桃園市楊梅區金龍里,617,1638,桃園市,
6800400-014,桃園市楊梅區四維里,1638,1036,桃園市,
6800400-035,桃園市楊梅區永平里,1036,2342,桃園市,
6800400-013,桃園市楊梅區瑞塘里,2342,989,桃園市,
6800400-034,桃園市楊梅區瑞坪里,989,2490,桃園市,
6800400-015,桃園市楊梅區梅溪里,2490,777,桃園市,
6800400-028,桃園市楊梅區金溪里,777,2338,桃園市,
6800400-027,桃園市楊梅區楊明里,2338,830,桃園市,
6800400-029,桃園市楊梅區裕成里,830,2290,桃園市,
6800400-010,桃園市楊梅區大同里,2290,887,桃園市,
6800400-026,桃園市楊梅區中山里,887,1838,桃園市,
6800400-001,桃園市楊梅區楊梅里,1838,605,桃園市,
6800400-002,桃園市楊梅區楊江里,605,1452,桃園市,
6800400-009,桃園市楊梅區梅新里,1452,836,桃園市,
6800400-003,桃園市楊梅區紅梅里,836,1682,桃園市,
6800400-004,桃園市楊梅區永寧里,1682,535,桃園市,
6800400-005,桃園市楊梅區大平里,535,1360,桃園市,
6800400-030,桃園市楊梅區秀才里,1360,657,桃園市,
6800400-006,桃園市楊梅區東流里,657,1576,桃園市,
6800400-021,桃園市楊梅區豐野里,1576,881,桃園市,
6800400-020,桃園市楊梅區富岡里,881,1992,桃園市,
6800400-022,桃園市楊梅區員本里,1992,737,桃園市,
6800400-024,桃園市楊梅區三湖里,737,1860,桃園市,
6800400-025,桃園市楊梅區上湖里,1860,642,桃園市,
6800400-008,桃園市楊梅區上田里,642,1450,桃園市,
6800400-016,桃園市楊梅區高山里,1450,833,桃園市,
6800400-031,桃園市楊梅區青山里,833,2447,桃園市,
6800400-017,桃園市楊梅區高榮里,2447,512,桃園市,
6800400-033,桃園市楊梅區雙榮里,512,1596,桃園市,
6800400-032,桃園市楊梅區新榮里,1596,671,桃園市,
6800400-007,桃園市楊梅區水美里,671,1797,桃園市,
6800400-023,桃園市楊梅區瑞原里,1797,836,桃園市,
6800900-001,桃園市龍潭區黃唐里,836,2518,桃園市,
6800900-020,桃園市龍潭區永興里,2518,722,桃園市,
6800900-002,桃園市龍潭區中山里,722,2195,桃園市,
6800900-021,桃園市龍潭區烏樹林里,2195,701,桃園市,
6800900-003,桃園市龍潭區烏林里,701,1879,桃園市,
6800900-022,桃園市龍潭區百年里,1879,495,桃園市,
6800900-006,桃園市龍潭區凌雲里,495,1387,桃園市,
6800900-023,桃園市龍潭區龍祥里,1387,807,桃園市,
6800900-007,桃園市龍潭區八德里,807,2139,桃園市,
6800900-024,桃園市龍潭區聖德里,2139,522,桃園市,
6800900-009,桃園市龍潭區上林里,522,1193,桃園市,
6800900-011,桃園市龍潭區龍潭里,1193,749,桃園市,
6800900-025,桃園市龍潭區龍星里,749,2082,桃園市,
6800900-010,桃園市龍潭區中正里,2082,637,桃園市,
6800900-026,桃園市龍潭區上華里,637,1511,桃園市,
6800900-013,桃園市龍潭區九龍里,1511,786,桃園市,
6800900-027,桃園市龍潭區武漢里,786,1954,桃園市,
6800900-028,桃園市龍潭區東興里,1954,648,桃園市,
6800900-014,桃園市龍潭區中興里,648,1963,桃園市,
6800900-029,桃園市龍潭區北興里,1963,351,桃園市,
6800900-015,桃園市龍潭區佳安里,351,1003,桃園市,
6800900-017,桃園市龍潭區三坑里,1003,1000,桃園市,
6800900-018,桃園市龍潭區大平里,1000,2234,桃園市,
6800900-019,桃園市龍潭區三林里,2234,1107,桃園市,
6800900-030,桃園市龍潭區建林里,1107,2167,桃園市,
6800900-031,桃園市龍潭區富林里,2167,1087,桃園市,
6800900-004,桃園市龍潭區高平里,1087,2325,桃園市,
6800900-012,桃園市龍潭區高原里,2325,1390,桃園市,
6800900-016,桃園市龍潭區三和里,1390,3348,桃園市,
6800900-008,桃園市龍潭區三水里,3348,1479,桃園市,
6801100-001,桃園市新屋區新屋里,1479,4189,桃園市,
6801100-002,桃園市新屋區新生里,4189,882,桃園市,
6801100-003,桃園市新屋區後湖里,882,1798,桃園市,
6801100-004,桃園市新屋區清華里,1798,120,桃園市,
6801100-010,桃園市新屋區石磊里,120,628,桃園市,
6801100-009,桃園市新屋區東明里,628,132,桃園市,
6801100-008,桃園市新屋區社子里,132,483,桃園市,
6801100-006,桃園市新屋區埔頂里,483,70,桃園市,
6801100-007,桃園市新屋區九斗里,70,650,桃園市,
6801100-005,桃園市新屋區頭洲里,650,57,桃園市,
6801100-022,桃園市新屋區大坡里,57,511,桃園市,
6801100-023,桃園市新屋區望間里,511,579,桃園市,
6801100-021,桃園市新屋區後庄里,579,1269,桃園市,
6801100-019,桃園市新屋區蚵間里,1269,477,桃園市,
6801100-018,桃園市新屋區深圳里,477,1342,桃園市,
6801100-020,桃園市新屋區糠榔里,1342,553,桃園市,
6801100-017,桃園市新屋區笨港里,553,1197,桃園市,
6801100-016,桃園市新屋區永安里,1197,466,桃園市,
6801100-015,桃園市新屋區永興里,466,830,桃園市,
6801100-011,桃園市新屋區下埔里,830,371,桃園市,
6801100-013,桃園市新屋區石牌里,371,972,桃園市,
6801100-012,桃園市新屋區下田里,972,541,桃園市,
6801100-014,桃園市新屋區赤欄里,541,1277,桃園市,
6801200-001,桃園市觀音區觀音里,1277,479,桃園市,
6801200-002,桃園市觀音區白玉里,479,1379,桃園市,
6801200-003,桃園市觀音區廣興里,1379,479,桃園市,
6801200-004,桃園市觀音區大潭里,479,1195,桃園市,
6801200-006,桃園市觀音區保生里,1195,1633,桃園市,
6801200-005,桃園市觀音區武威里,1633,1980,桃園市,
6801200-007,桃園市觀音區三和里,1980,1308,桃園市,
6801200-008,桃園市觀音區新興里,1308,1620,桃園市,
6801200-009,桃園市觀音區坑尾里,1620,1378,桃園市,
6801200-010,桃園市觀音區金湖里,1378,2198,桃園市,
6801200-011,桃園市觀音區藍埔里,2198,1338,桃園市,
6801200-012,桃園市觀音區大同里,1338,1668,桃園市,
6801200-013,桃園市觀音區大堀里,1668,687,桃園市,
6801200-014,桃園市觀音區崙坪里,687,776,桃園市,
6801200-015,桃園市觀音區富源里,776,905,桃園市,
6801200-016,桃園市觀音區上大里,905,1478,桃園市,
6801200-017,桃園市觀音區新坡里,1478,945,桃園市,
6801200-018,桃園市觀音區廣福里,945,1491,桃園市,
6801200-019,桃園市觀音區塔腳里,1491,804,桃園市,
6801200-020,桃園市觀音區保障里,804,1225,桃園市,
6801200-021,桃園市觀音區草漯里,1225,498,桃園市,
6801200-022,桃園市觀音區樹林里,498,671,桃園市,
6801200-023,桃園市觀音區富林里,671,571,桃園市,
1000401-002,新竹縣竹北市鹿場里,571,707,,
1000401-003,新竹縣竹北市東平里,707,975,,
1000401-004,新竹縣竹北市中興里,975,911,,
1000401-005,新竹縣竹北市隘口里,911,1414,,
1000401-006,新竹縣竹北市東海里,1414,1143,,
1000401-021,新竹縣竹北市十興里,1143,758,,
1000401-001,新竹縣竹北市斗崙里,758,901,,
1000401-024,新竹縣竹北市北崙里,901,1298,,
1000401-025,新竹縣竹北市新崙里,1298,1627,,
1000401-007,新竹縣竹北市竹北里,1627,910,,
1000401-008,新竹縣竹北市竹仁里,910,1526,,
1000401-026,新竹縣竹北市福德里,1526,1528,,
1000401-009,新竹縣竹北市竹義里,1528,1675,,
1000401-010,新竹縣竹北市泰和里,1675,1347,,
1000401-011,新竹縣竹北市新社里,1347,1498,,
1000401-022,新竹縣竹北市新國里,1498,998,,
1000401-012,新竹縣竹北市聯興里,998,1460,,
1000401-013,新竹縣竹北市麻園里,1460,1501,,
1000401-014,新竹縣竹北市溪州里,1501,2027,,
1000401-023,新竹縣竹北市新庄里,2027,809,,
1000401-015,新竹縣竹北市白地里,809,1213,,
1000401-016,新竹縣竹北市新港里,1213,1035,,
1000401-019,新竹縣竹北市大眉里,1035,1240,,
1000401-017,新竹縣竹北市大義里,1240,1151,,
1000401-020,新竹縣竹北市尚義里,1151,1074,,
1000401-018,新竹縣竹北市崇義里,1074,855,,
1000402-001,新竹縣竹東鎮上坪里,855,964,,
1000402-002,新竹縣竹東鎮瑞峰里,964,755,,
1000402-003,新竹縣竹東鎮軟橋里,755,790,,
1000402-004,新竹縣竹東鎮員崠里,790,1535,,
#N/A,新竹縣竹東鎮上?里,1535,1673,新竹縣,
1000402-005,新竹縣竹東鎮東寧里,1673,877,,
1000402-021,新竹縣竹東鎮中正里,877,892,,
1000402-007,新竹縣竹東鎮大鄉里,892,1655,,
1000402-020,新竹縣竹東鎮中山里,1655,1782,,
1000402-022,新竹縣竹東鎮南華里,1782,1162,,
1000402-008,新竹縣竹東鎮東華里,1162,1446,,
1000402-009,新竹縣竹東鎮商華里,1446,732,,
#N/A,新竹縣竹東鎮?林里,732,847,新竹縣,
1000402-013,新竹縣竹東鎮仁愛里,847,1692,,
1000402-010,新竹縣竹東鎮竹東里,1692,2005,,
1000402-024,新竹縣竹東鎮忠孝里,2005,1207,,
1000402-011,新竹縣竹東鎮榮樂里,1207,1711,,
1000402-023,新竹縣竹東鎮榮華里,1711,442,,
1000402-014,新竹縣竹東鎮五豐里,442,1020,,
1000402-025,新竹縣竹東鎮陸豐里,1020,734,,
1000402-015,新竹縣竹東鎮三重里,734,1070,,
1000402-019,新竹縣竹東鎮二重里,1070,1425,,
1000402-016,新竹縣竹東鎮頭重里,1425,1582,,
1000402-017,新竹縣竹東鎮員山里,1582,1478,,
1000402-018,新竹縣竹東鎮柯湖里,1478,1547,,
1000403-008,新竹縣新埔鎮新埔里,1547,989,,
1000403-009,新竹縣新埔鎮新生里,989,1217,,
1000403-010,新竹縣新埔鎮新民里,1217,1104,,
1000403-007,新竹縣新埔鎮田新里,1104,1122,,
1000403-006,新竹縣新埔鎮旱坑里,1122,1228,,
1000403-004,新竹縣新埔鎮五埔里,1228,1310,,
1000403-005,新竹縣新埔鎮四座里,1310,2035,,
1000403-016,新竹縣新埔鎮照門里,2035,3199,,
1000403-017,新竹縣新埔鎮清水里,3199,1555,,
1000403-018,新竹縣新埔鎮鹿鳴里,1555,2241,,
1000403-019,新竹縣新埔鎮新北里,2241,692,,
1000403-015,新竹縣新埔鎮巨埔里,692,742,,
1000403-001,新竹縣新埔鎮內立里,742,1579,,
1000403-002,新竹縣新埔鎮寶石里,1579,2265,,
1000403-003,新竹縣新埔鎮文山里,2265,2250,,
1000403-011,新竹縣新埔鎮上寮里,2250,2928,,
1000403-012,新竹縣新埔鎮下寮里,2928,1731,,
1000403-013,新竹縣新埔鎮南平里,1731,2974,,
1000403-014,新竹縣新埔鎮北平里,2974,2201,,
1000404-001,新竹縣關西鎮東興里,2201,3006,,
1000404-002,新竹縣關西鎮西安里,3006,965,,
1000404-003,新竹縣關西鎮南雄里,965,1240,,
1000404-004,新竹縣關西鎮北斗里,1240,1061,,
1000404-006,新竹縣關西鎮北山里,1061,1336,,
1000404-005,新竹縣關西鎮仁安里,1336,1256,,
1000404-007,新竹縣關西鎮南山里,1256,1806,,
1000404-008,新竹縣關西鎮東安里,1806,1363,,
1000404-019,新竹縣關西鎮東山里,1363,1913,,
1000404-009,新竹縣關西鎮東光里,1913,1126,,
1000404-020,新竹縣關西鎮南新里,1126,1333,,
1000404-010,新竹縣關西鎮新富里,1333,438,,
1000404-013,新竹縣關西鎮玉山里,438,672,,
1000404-011,新竹縣關西鎮金山里,672,622,,
1000404-012,新竹縣關西鎮錦山里,622,985,,
1000404-014,新竹縣關西鎮大同里,985,1786,,
1000404-015,新竹縣關西鎮石光里,1786,1861,,
1000404-021,新竹縣關西鎮東平里,1861,736,,
1000404-016,新竹縣關西鎮上林里,736,867,,
1000404-017,新竹縣關西鎮新力里,867,726,,
1000404-018,新竹縣關西鎮南和里,726,842,,
1000405-007,新竹縣湖口鄉和興村,842,1707,,
1000405-019,新竹縣湖口鄉東興村,1707,2609,,
1000405-006,新竹縣湖口鄉德盛村,2609,1165,,
1000405-003,新竹縣湖口鄉愛勢村,1165,1637,,
1000405-002,新竹縣湖口鄉仁勢村,1637,606,,
1000405-001,新竹縣湖口鄉孝勢村,606,866,,
1000405-005,新竹縣湖口鄉中勢村,866,1830,,
1000405-018,新竹縣湖口鄉中正村,1830,2884,,
1000405-004,新竹縣湖口鄉信勢村,2884,452,,
1000405-017,新竹縣湖口鄉信義村,452,784,,
1000405-013,新竹縣湖口鄉波羅村,784,1555,,
1000405-008,新竹縣湖口鄉長嶺村,1555,2056,,
1000405-009,新竹縣湖口鄉長安村,2056,1850,,
1000405-010,新竹縣湖口鄉湖口村,1850,2326,,
1000405-011,新竹縣湖口鄉湖鏡村,2326,637,,
1000405-012,新竹縣湖口鄉湖南村,637,888,,
1000405-016,新竹縣湖口鄉中興村,888,783,,
1000405-014,新竹縣湖口鄉鳳凰村,783,813,,
1000405-020,新竹縣湖口鄉勝利村,813,941,,
1000405-015,新竹縣湖口鄉鳳山村,941,1300,,
1000406-001,新竹縣新豐鄉福興村,1300,718,,
1000406-003,新竹縣新豐鄉青埔村,718,1177,,
1000406-002,新竹縣新豐鄉後湖村,1177,928,,
1000406-005,新竹縣新豐鄉瑞興村,928,1271,,
1000406-006,新竹縣新豐鄉坡頭村,1271,696,,
1000406-004,新竹縣新豐鄉埔和村,696,944,,
1000406-009,新竹縣新豐鄉新豐村,944,1855,,
1000406-010,新竹縣新豐鄉員山村,1855,2360,,
1000406-007,新竹縣新豐鄉中崙村,2360,1329,,
1000406-012,新竹縣新豐鄉上坑村,1329,1542,,
1000406-013,新竹縣新豐鄉鳳坑村,1542,1298,,
1000406-008,新竹縣新豐鄉重興村,1298,1933,,
1000406-011,新竹縣新豐鄉松林村,1933,1553,,
1000407-002,新竹縣芎林鄉華龍村,1553,2090,,
1000407-001,新竹縣芎林鄉五龍村,2090,850,,
1000407-003,新竹縣芎林鄉秀湖村,850,1234,,
1000407-004,新竹縣芎林鄉永興村,1234,828,,
1000407-005,新竹縣芎林鄉石潭村,828,1133,,
1000407-006,新竹縣芎林鄉新鳳村,1133,1247,,
1000407-007,新竹縣芎林鄉中坑村,1247,1715,,
1000407-008,新竹縣芎林鄉水坑村,1715,1302,,
1000407-009,新竹縣芎林鄉文林村,1302,1915,,
1000407-010,新竹縣芎林鄉芎林村,1915,874,,
1000407-011,新竹縣芎林鄉上山村,874,1361,,
1000407-012,新竹縣芎林鄉下山村,1361,994,,
1000408-001,新竹縣橫山鄉橫山村,994,991,,
1000408-002,新竹縣橫山鄉田寮村,991,1064,,
1000408-003,新竹縣橫山鄉南昌村,1064,1322,,
1000408-004,新竹縣橫山鄉豐鄉村,1322,985,,
1000408-005,新竹縣橫山鄉豐田村,985,1245,,
1000408-006,新竹縣橫山鄉內灣村,1245,975,,
1000408-011,新竹縣橫山鄉力行村,975,1423,,
1000408-007,新竹縣橫山鄉福興村,1423,767,,
1000408-008,新竹縣橫山鄉沙坑村,767,807,,
1000408-009,新竹縣橫山鄉新興村,807,1487,,
1000408-010,新竹縣橫山鄉大肚村,1487,2087,,
1000409-001,新竹縣北埔鄉北埔村,2087,1985,,
1000409-002,新竹縣北埔鄉南興村,1985,2430,,
1000409-007,新竹縣北埔鄉大湖村,2430,509,,
1000409-003,新竹縣北埔鄉埔尾村,509,665,,
#N/A,新竹縣北埔鄉水?村,665,339,新竹縣,
1000409-005,新竹縣北埔鄉南埔村,339,596,,
1000409-006,新竹縣北埔鄉大林村,596,574,,
1000409-008,新竹縣北埔鄉南坑村,574,1225,,
1000409-009,新竹縣北埔鄉外坪村,1225,289,,
1000410-001,新竹縣寶山鄉雙溪村,289,891,,
1000410-002,新竹縣寶山鄉大崎村,891,275,,
1000410-003,新竹縣寶山鄉三峰村,275,277,,
1000410-004,新竹縣寶山鄉新城村,277,632,,
1000410-006,新竹縣寶山鄉寶斗村,632,1105,,
1000410-005,新竹縣寶山鄉深井村,1105,965,,
1000410-008,新竹縣寶山鄉寶山村,965,2964,,
1000410-009,新竹縣寶山鄉油田村,2964,1016,,
1000410-007,新竹縣寶山鄉山湖村,1016,2994,,
1000411-001,新竹縣峨眉鄉峨眉村,2994,592,,
1000411-002,新竹縣峨眉鄉中盛村,592,1319,,
1000411-003,新竹縣峨眉鄉石井村,1319,1162,,
1000411-005,新竹縣峨眉鄉七星村,1162,3253,,
1000411-004,新竹縣峨眉鄉富興村,3253,1192,,
1000411-006,新竹縣峨眉鄉湖光村,1192,3592,,
#N/A,新竹縣尖石鄉義興村、嘉樂村,3592,382,新竹縣,
1000412-001,新竹縣尖石鄉義興村,382,1333,,
1000412-002,新竹縣尖石鄉嘉樂村,1333,617,,
1000412-003,新竹縣尖石鄉新樂村,617,1976,,
1000412-005,新竹縣尖石鄉錦屏村,1976,485,,
1000412-004,新竹縣尖石鄉梅花村,485,1428,,
1000412-006,新竹縣尖石鄉玉峰村,1428,1161,,
1000412-007,新竹縣尖石鄉秀巒村,1161,3361,,
1000413-004,新竹縣五峰鄉桃山村,3361,579,,
1000413-002,新竹縣五峰鄉花園村,579,1995,,
1000413-003,新竹縣五峰鄉竹林村,1995,364,,
1000501-001,苗栗縣苗栗市中苗里,364,1148,,
1000501-003,苗栗縣苗栗市青苗里,1148,456,,
1000501-007,苗栗縣苗栗市維祥里,456,1610,,
1000501-006,苗栗縣苗栗市維新里,1610,656,,
1000501-004,苗栗縣苗栗市玉清里,656,2058,,
1000501-005,苗栗縣苗栗市玉華里,2058,626,,
1000501-008,苗栗縣苗栗市綠苗里,626,1712,,
1000501-009,苗栗縣苗栗市高苗里,1712,658,,
1000501-012,苗栗縣苗栗市新苗里,658,2087,,
1000501-010,苗栗縣苗栗市玉苗里,2087,480,,
1000501-011,苗栗縣苗栗市大同里,480,1535,,
1000501-014,苗栗縣苗栗市恭敬里,1535,525,,
1000501-023,苗栗縣苗栗市水源里,525,2263,,
1000501-013,苗栗縣苗栗市勝利里,2263,853,,
1000501-017,苗栗縣苗栗市清華里,853,2652,,
1000501-015,苗栗縣苗栗市上苗里,2652,157,,
