VILLAGE_ID,縣市,鄉鎮,村里,當選,姓名,票數,政黨,得票數,COUNTY_ID,Villige_NAME
6300900-016,臺北市,南港區,舊莊里,0,蕭亞譚,62,台灣團結聯盟,265,63,南港區舊莊里
6300900-016,臺北市,南港區,舊莊里,0,林少馳,56,時代力量,297,63,南港區舊莊里
6300900-017,臺北市,南港區,中研里,0,何偉,6,無,44,63,南港區中研里
6300900-017,臺北市,南港區,中研里,0,陳尚志,51,綠黨社會民主黨聯盟,293,63,南港區中研里
6300900-017,臺北市,南港區,中研里,0,黃珊珊,390,親民黨,1960,63,南港區中研里
6300900-017,臺北市,南港區,中研里,0,李岳峰,2,和平鴿聯盟黨,8,63,南港區中研里
6300900-017,臺北市,南港區,中研里,0,陳兆銘,0,台灣獨立黨,18,63,南港區中研里
6300900-017,臺北市,南港區,中研里,1,李彥秀,471,中國國民黨,2435,63,南港區中研里
6300900-017,臺北市,南港區,中研里,0,蕭亞譚,39,台灣團結聯盟,255,63,南港區中研里
6300900-017,臺北市,南港區,中研里,0,林少馳,52,時代力量,311,63,南港區中研里
6300900-018,臺北市,南港區,九如里,0,何偉,6,無,22,63,南港區九如里
6300900-018,臺北市,南港區,九如里,0,陳尚志,24,綠黨社會民主黨聯盟,141,63,南港區九如里
6300900-018,臺北市,南港區,九如里,0,黃珊珊,320,親民黨,1138,63,南港區九如里
6300900-018,臺北市,南港區,九如里,0,李岳峰,2,和平鴿聯盟黨,2,63,南港區九如里
6300900-018,臺北市,南港區,九如里,0,陳兆銘,0,台灣獨立黨,4,63,南港區九如里
6300900-018,臺北市,南港區,九如里,1,李彥秀,343,中國國民黨,1894,63,南港區九如里
6300900-018,臺北市,南港區,九如里,0,蕭亞譚,31,台灣團結聯盟,153,63,南港區九如里
6300900-018,臺北市,南港區,九如里,0,林少馳,41,時代力量,197,63,南港區九如里
6300900-019,臺北市,南港區,仁福里,0,何偉,9,無,27,63,南港區仁福里
6300900-019,臺北市,南港區,仁福里,0,陳尚志,30,綠黨社會民主黨聯盟,112,63,南港區仁福里
6300900-019,臺北市,南港區,仁福里,0,黃珊珊,287,親民黨,1140,63,南港區仁福里
6300900-019,臺北市,南港區,仁福里,0,李岳峰,2,和平鴿聯盟黨,5,63,南港區仁福里
6300900-019,臺北市,南港區,仁福里,0,陳兆銘,2,台灣獨立黨,9,63,南港區仁福里
6300900-019,臺北市,南港區,仁福里,1,李彥秀,351,中國國民黨,1546,63,南港區仁福里
6300900-019,臺北市,南港區,仁福里,0,蕭亞譚,37,台灣團結聯盟,133,63,南港區仁福里
6300900-019,臺北市,南港區,仁福里,0,林少馳,56,時代力量,165,63,南港區仁福里
6300900-020,臺北市,南港區,重陽里,0,何偉,9,無,19,63,南港區重陽里
6300900-020,臺北市,南港區,重陽里,0,陳尚志,33,綠黨社會民主黨聯盟,120,63,南港區重陽里
6300900-020,臺北市,南港區,重陽里,0,黃珊珊,341,親民黨,1016,63,南港區重陽里
6300900-020,臺北市,南港區,重陽里,0,李岳峰,2,和平鴿聯盟黨,3,63,南港區重陽里
6300900-020,臺北市,南港區,重陽里,0,陳兆銘,2,台灣獨立黨,6,63,南港區重陽里
6300900-020,臺北市,南港區,重陽里,1,李彥秀,334,中國國民黨,1303,63,南港區重陽里
6300900-020,臺北市,南港區,重陽里,0,蕭亞譚,53,台灣團結聯盟,150,63,南港區重陽里
6300900-020,臺北市,南港區,重陽里,0,林少馳,56,時代力量,185,63,南港區重陽里
6301000-001,臺北市,內湖區,西湖里,0,何偉,13,無,39,63,內湖區西湖里
6301000-001,臺北市,內湖區,西湖里,0,陳尚志,52,綠黨社會民主黨聯盟,250,63,內湖區西湖里
6301000-001,臺北市,內湖區,西湖里,0,黃珊珊,484,親民黨,1872,63,內湖區西湖里
6301000-001,臺北市,內湖區,西湖里,0,李岳峰,4,和平鴿聯盟黨,11,63,內湖區西湖里
6301000-001,臺北市,內湖區,西湖里,0,陳兆銘,4,台灣獨立黨,10,63,內湖區西湖里
6301000-001,臺北市,內湖區,西湖里,1,李彥秀,395,中國國民黨,1568,63,內湖區西湖里
6301000-001,臺北市,內湖區,西湖里,0,蕭亞譚,73,台灣團結聯盟,306,63,內湖區西湖里
6301000-001,臺北市,內湖區,西湖里,0,林少馳,72,時代力量,280,63,內湖區西湖里
6301000-002,臺北市,內湖區,西康里,0,何偉,13,無,65,63,內湖區西康里
6301000-002,臺北市,內湖區,西康里,0,陳尚志,59,綠黨社會民主黨聯盟,271,63,內湖區西康里
6301000-002,臺北市,內湖區,西康里,0,黃珊珊,438,親民黨,2043,63,內湖區西康里
6301000-002,臺北市,內湖區,西康里,0,李岳峰,1,和平鴿聯盟黨,6,63,內湖區西康里
6301000-002,臺北市,內湖區,西康里,0,陳兆銘,8,台灣獨立黨,19,63,內湖區西康里
6301000-002,臺北市,內湖區,西康里,1,李彥秀,435,中國國民黨,2265,63,內湖區西康里
6301000-002,臺北市,內湖區,西康里,0,蕭亞譚,61,台灣團結聯盟,327,63,內湖區西康里
6301000-002,臺北市,內湖區,西康里,0,林少馳,86,時代力量,327,63,內湖區西康里
6301000-003,臺北市,內湖區,西安里,0,何偉,9,無,39,63,內湖區西安里
6301000-003,臺北市,內湖區,西安里,0,陳尚志,62,綠黨社會民主黨聯盟,207,63,內湖區西安里
6301000-003,臺北市,內湖區,西安里,0,黃珊珊,348,親民黨,1506,63,內湖區西安里
6301000-003,臺北市,內湖區,西安里,0,李岳峰,3,和平鴿聯盟黨,5,63,內湖區西安里
6301000-003,臺北市,內湖區,西安里,0,陳兆銘,6,台灣獨立黨,14,63,內湖區西安里
6301000-003,臺北市,內湖區,西安里,1,李彥秀,403,中國國民黨,1666,63,內湖區西安里
6301000-003,臺北市,內湖區,西安里,0,蕭亞譚,62,台灣團結聯盟,241,63,內湖區西安里
6301000-003,臺北市,內湖區,西安里,0,林少馳,50,時代力量,265,63,內湖區西安里
6301000-005,臺北市,內湖區,港墘里,0,何偉,5,無,30,63,內湖區港墘里
6301000-005,臺北市,內湖區,港墘里,0,陳尚志,59,綠黨社會民主黨聯盟,178,63,內湖區港墘里
6301000-005,臺北市,內湖區,港墘里,0,黃珊珊,514,親民黨,1465,63,內湖區港墘里
6301000-005,臺北市,內湖區,港墘里,0,李岳峰,4,和平鴿聯盟黨,6,63,內湖區港墘里
6301000-005,臺北市,內湖區,港墘里,0,陳兆銘,6,台灣獨立黨,13,63,內湖區港墘里
6301000-005,臺北市,內湖區,港墘里,1,李彥秀,461,中國國民黨,1300,63,內湖區港墘里
6301000-005,臺北市,內湖區,港墘里,0,蕭亞譚,62,台灣團結聯盟,244,63,內湖區港墘里
6301000-005,臺北市,內湖區,港墘里,0,林少馳,63,時代力量,192,63,內湖區港墘里
6301000-006,臺北市,內湖區,港都里,0,何偉,10,無,34,63,內湖區港都里
6301000-006,臺北市,內湖區,港都里,0,陳尚志,47,綠黨社會民主黨聯盟,171,63,內湖區港都里
6301000-006,臺北市,內湖區,港都里,0,黃珊珊,478,親民黨,1319,63,內湖區港都里
6301000-006,臺北市,內湖區,港都里,0,李岳峰,1,和平鴿聯盟黨,5,63,內湖區港都里
6301000-006,臺北市,內湖區,港都里,0,陳兆銘,6,台灣獨立黨,11,63,內湖區港都里
6301000-006,臺北市,內湖區,港都里,1,李彥秀,390,中國國民黨,1163,63,內湖區港都里
6301000-006,臺北市,內湖區,港都里,0,蕭亞譚,97,台灣團結聯盟,301,63,內湖區港都里
6301000-006,臺北市,內湖區,港都里,0,林少馳,79,時代力量,189,63,內湖區港都里
6301000-007,臺北市,內湖區,港富里,0,何偉,8,無,41,63,內湖區港富里
6301000-007,臺北市,內湖區,港富里,0,陳尚志,45,綠黨社會民主黨聯盟,255,63,內湖區港富里
6301000-007,臺北市,內湖區,港富里,0,黃珊珊,465,親民黨,2412,63,內湖區港富里
6301000-007,臺北市,內湖區,港富里,0,李岳峰,4,和平鴿聯盟黨,18,63,內湖區港富里
6301000-007,臺北市,內湖區,港富里,0,陳兆銘,0,台灣獨立黨,14,63,內湖區港富里
6301000-007,臺北市,內湖區,港富里,1,李彥秀,376,中國國民黨,2040,63,內湖區港富里
6301000-007,臺北市,內湖區,港富里,0,蕭亞譚,67,台灣團結聯盟,386,63,內湖區港富里
6301000-007,臺北市,內湖區,港富里,0,林少馳,60,時代力量,272,63,內湖區港富里
6301000-008,臺北市,內湖區,港華里,0,何偉,9,無,50,63,內湖區港華里
6301000-008,臺北市,內湖區,港華里,0,陳尚志,54,綠黨社會民主黨聯盟,305,63,內湖區港華里
6301000-008,臺北市,內湖區,港華里,0,黃珊珊,374,親民黨,2163,63,內湖區港華里
6301000-008,臺北市,內湖區,港華里,0,李岳峰,1,和平鴿聯盟黨,8,63,內湖區港華里
6301000-008,臺北市,內湖區,港華里,0,陳兆銘,2,台灣獨立黨,11,63,內湖區港華里
6301000-008,臺北市,內湖區,港華里,1,李彥秀,413,中國國民黨,1953,63,內湖區港華里
6301000-008,臺北市,內湖區,港華里,0,蕭亞譚,50,台灣團結聯盟,359,63,內湖區港華里
6301000-008,臺北市,內湖區,港華里,0,林少馳,56,時代力量,305,63,內湖區港華里
6301000-009,臺北市,內湖區,內湖里,0,何偉,12,無,37,63,內湖區內湖里
6301000-009,臺北市,內湖區,內湖里,0,陳尚志,50,綠黨社會民主黨聯盟,137,63,內湖區內湖里
6301000-009,臺北市,內湖區,內湖里,0,黃珊珊,441,親民黨,1317,63,內湖區內湖里
6301000-009,臺北市,內湖區,內湖里,0,李岳峰,2,和平鴿聯盟黨,4,63,內湖區內湖里
6301000-009,臺北市,內湖區,內湖里,0,陳兆銘,0,台灣獨立黨,5,63,內湖區內湖里
6301000-009,臺北市,內湖區,內湖里,1,李彥秀,432,中國國民黨,1372,63,內湖區內湖里
6301000-009,臺北市,內湖區,內湖里,0,蕭亞譚,66,台灣團結聯盟,179,63,內湖區內湖里
6301000-009,臺北市,內湖區,內湖里,0,林少馳,77,時代力量,178,63,內湖區內湖里
6301000-010,臺北市,內湖區,湖濱里,0,何偉,3,無,33,63,內湖區湖濱里
6301000-010,臺北市,內湖區,湖濱里,0,陳尚志,47,綠黨社會民主黨聯盟,230,63,內湖區湖濱里
6301000-010,臺北市,內湖區,湖濱里,0,黃珊珊,333,親民黨,1826,63,內湖區湖濱里
6301000-010,臺北市,內湖區,湖濱里,0,李岳峰,0,和平鴿聯盟黨,6,63,內湖區湖濱里
6301000-010,臺北市,內湖區,湖濱里,0,陳兆銘,2,台灣獨立黨,9,63,內湖區湖濱里
6301000-010,臺北市,內湖區,湖濱里,1,李彥秀,444,中國國民黨,2076,63,內湖區湖濱里
6301000-010,臺北市,內湖區,湖濱里,0,蕭亞譚,70,台灣團結聯盟,273,63,內湖區湖濱里
6301000-010,臺北市,內湖區,湖濱里,0,林少馳,49,時代力量,213,63,內湖區湖濱里
6301000-011,臺北市,內湖區,紫星里,0,何偉,21,無,70,63,內湖區紫星里
6301000-011,臺北市,內湖區,紫星里,0,陳尚志,48,綠黨社會民主黨聯盟,212,63,內湖區紫星里
6301000-011,臺北市,內湖區,紫星里,0,黃珊珊,474,親民黨,2081,63,內湖區紫星里
6301000-011,臺北市,內湖區,紫星里,0,李岳峰,1,和平鴿聯盟黨,3,63,內湖區紫星里
6301000-011,臺北市,內湖區,紫星里,0,陳兆銘,5,台灣獨立黨,15,63,內湖區紫星里
6301000-011,臺北市,內湖區,紫星里,1,李彥秀,430,中國國民黨,1735,63,內湖區紫星里
6301000-011,臺北市,內湖區,紫星里,0,蕭亞譚,73,台灣團結聯盟,329,63,內湖區紫星里
6301000-011,臺北市,內湖區,紫星里,0,林少馳,53,時代力量,226,63,內湖區紫星里
6301000-012,臺北市,內湖區,大湖里,0,何偉,11,無,42,63,內湖區大湖里
6301000-012,臺北市,內湖區,大湖里,0,陳尚志,66,綠黨社會民主黨聯盟,188,63,內湖區大湖里
6301000-012,臺北市,內湖區,大湖里,0,黃珊珊,460,親民黨,1237,63,內湖區大湖里
6301000-012,臺北市,內湖區,大湖里,0,李岳峰,0,和平鴿聯盟黨,5,63,內湖區大湖里
6301000-012,臺北市,內湖區,大湖里,0,陳兆銘,1,台灣獨立黨,6,63,內湖區大湖里
6301000-012,臺北市,內湖區,大湖里,1,李彥秀,440,中國國民黨,1322,63,內湖區大湖里
6301000-012,臺北市,內湖區,大湖里,0,蕭亞譚,60,台灣團結聯盟,176,63,內湖區大湖里
6301000-012,臺北市,內湖區,大湖里,0,林少馳,72,時代力量,167,63,內湖區大湖里
6301000-013,臺北市,內湖區,金龍里,0,何偉,8,無,34,63,內湖區金龍里
6301000-013,臺北市,內湖區,金龍里,0,陳尚志,50,綠黨社會民主黨聯盟,153,63,內湖區金龍里
6301000-013,臺北市,內湖區,金龍里,0,黃珊珊,484,親民黨,1342,63,內湖區金龍里
6301000-013,臺北市,內湖區,金龍里,0,李岳峰,0,和平鴿聯盟黨,5,63,內湖區金龍里
6301000-013,臺北市,內湖區,金龍里,0,陳兆銘,3,台灣獨立黨,8,63,內湖區金龍里
6301000-013,臺北市,內湖區,金龍里,1,李彥秀,402,中國國民黨,1165,63,內湖區金龍里
6301000-013,臺北市,內湖區,金龍里,0,蕭亞譚,67,台灣團結聯盟,203,63,內湖區金龍里
6301000-013,臺北市,內湖區,金龍里,0,林少馳,64,時代力量,162,63,內湖區金龍里
6301000-014,臺北市,內湖區,金瑞里,0,何偉,18,無,48,63,內湖區金瑞里
6301000-014,臺北市,內湖區,金瑞里,0,陳尚志,54,綠黨社會民主黨聯盟,160,63,內湖區金瑞里
6301000-014,臺北市,內湖區,金瑞里,0,黃珊珊,474,親民黨,1695,63,內湖區金瑞里
6301000-014,臺北市,內湖區,金瑞里,0,李岳峰,0,和平鴿聯盟黨,0,63,內湖區金瑞里
6301000-014,臺北市,內湖區,金瑞里,0,陳兆銘,3,台灣獨立黨,10,63,內湖區金瑞里
6301000-014,臺北市,內湖區,金瑞里,1,李彥秀,384,中國國民黨,1407,63,內湖區金瑞里
6301000-014,臺北市,內湖區,金瑞里,0,蕭亞譚,65,台灣團結聯盟,265,63,內湖區金瑞里
6301000-014,臺北市,內湖區,金瑞里,0,林少馳,48,時代力量,184,63,內湖區金瑞里
6301000-015,臺北市,內湖區,碧山里,0,何偉,6,無,53,63,內湖區碧山里
6301000-015,臺北市,內湖區,碧山里,0,陳尚志,6,綠黨社會民主黨聯盟,166,63,內湖區碧山里
6301000-015,臺北市,內湖區,碧山里,0,黃珊珊,171,親民黨,1660,63,內湖區碧山里
6301000-015,臺北市,內湖區,碧山里,0,李岳峰,0,和平鴿聯盟黨,8,63,內湖區碧山里
6301000-015,臺北市,內湖區,碧山里,0,陳兆銘,1,台灣獨立黨,12,63,內湖區碧山里
6301000-015,臺北市,內湖區,碧山里,1,李彥秀,69,中國國民黨,1520,63,內湖區碧山里
6301000-015,臺北市,內湖區,碧山里,0,蕭亞譚,25,台灣團結聯盟,266,63,內湖區碧山里
6301000-015,臺北市,內湖區,碧山里,0,林少馳,16,時代力量,213,63,內湖區碧山里
6301000-016,臺北市,內湖區,紫雲里,0,何偉,13,無,42,63,內湖區紫雲里
6301000-016,臺北市,內湖區,紫雲里,0,陳尚志,41,綠黨社會民主黨聯盟,133,63,內湖區紫雲里
6301000-016,臺北市,內湖區,紫雲里,0,黃珊珊,458,親民黨,1214,63,內湖區紫雲里
6301000-016,臺北市,內湖區,紫雲里,0,李岳峰,0,和平鴿聯盟黨,3,63,內湖區紫雲里
6301000-016,臺北市,內湖區,紫雲里,0,陳兆銘,4,台灣獨立黨,13,63,內湖區紫雲里
6301000-016,臺北市,內湖區,紫雲里,1,李彥秀,484,中國國民黨,1555,63,內湖區紫雲里
6301000-016,臺北市,內湖區,紫雲里,0,蕭亞譚,86,台灣團結聯盟,198,63,內湖區紫雲里
6301000-016,臺北市,內湖區,紫雲里,0,林少馳,59,時代力量,151,63,內湖區紫雲里
6301000-017,臺北市,內湖區,清白里,0,何偉,21,無,59,63,內湖區清白里
6301000-017,臺北市,內湖區,清白里,0,陳尚志,31,綠黨社會民主黨聯盟,189,63,內湖區清白里
6301000-017,臺北市,內湖區,清白里,0,黃珊珊,419,親民黨,2327,63,內湖區清白里
6301000-017,臺北市,內湖區,清白里,0,李岳峰,0,和平鴿聯盟黨,6,63,內湖區清白里
6301000-017,臺北市,內湖區,清白里,0,陳兆銘,1,台灣獨立黨,11,63,內湖區清白里
6301000-017,臺北市,內湖區,清白里,1,李彥秀,303,中國國民黨,1700,63,內湖區清白里
6301000-017,臺北市,內湖區,清白里,0,蕭亞譚,59,台灣團結聯盟,246,63,內湖區清白里
6301000-017,臺北市,內湖區,清白里,0,林少馳,59,時代力量,191,63,內湖區清白里
6301000-018,臺北市,內湖區,葫洲里,0,何偉,12,無,50,63,內湖區葫洲里
6301000-018,臺北市,內湖區,葫洲里,0,陳尚志,44,綠黨社會民主黨聯盟,190,63,內湖區葫洲里
6301000-018,臺北市,內湖區,葫洲里,0,黃珊珊,349,親民黨,1428,63,內湖區葫洲里
6301000-018,臺北市,內湖區,葫洲里,0,李岳峰,1,和平鴿聯盟黨,3,63,內湖區葫洲里
6301000-018,臺北市,內湖區,葫洲里,0,陳兆銘,0,台灣獨立黨,5,63,內湖區葫洲里
6301000-018,臺北市,內湖區,葫洲里,1,李彥秀,375,中國國民黨,1620,63,內湖區葫洲里
6301000-018,臺北市,內湖區,葫洲里,0,蕭亞譚,45,台灣團結聯盟,215,63,內湖區葫洲里
6301000-018,臺北市,內湖區,葫洲里,0,林少馳,47,時代力量,222,63,內湖區葫洲里
6301000-019,臺北市,內湖區,紫陽里,0,何偉,14,無,67,63,內湖區紫陽里
6301000-019,臺北市,內湖區,紫陽里,0,陳尚志,52,綠黨社會民主黨聯盟,226,63,內湖區紫陽里
6301000-019,臺北市,內湖區,紫陽里,0,黃珊珊,493,親民黨,1851,63,內湖區紫陽里
6301000-019,臺北市,內湖區,紫陽里,0,李岳峰,0,和平鴿聯盟黨,6,63,內湖區紫陽里
6301000-019,臺北市,內湖區,紫陽里,0,陳兆銘,5,台灣獨立黨,15,63,內湖區紫陽里
6301000-019,臺北市,內湖區,紫陽里,1,李彥秀,481,中國國民黨,1961,63,內湖區紫陽里
6301000-019,臺北市,內湖區,紫陽里,0,蕭亞譚,57,台灣團結聯盟,263,63,內湖區紫陽里
6301000-019,臺北市,內湖區,紫陽里,0,林少馳,67,時代力量,272,63,內湖區紫陽里
6301000-020,臺北市,內湖區,瑞陽里,0,何偉,27,無,69,63,內湖區瑞陽里
6301000-020,臺北市,內湖區,瑞陽里,0,陳尚志,67,綠黨社會民主黨聯盟,249,63,內湖區瑞陽里
6301000-020,臺北市,內湖區,瑞陽里,0,黃珊珊,418,親民黨,1651,63,內湖區瑞陽里
6301000-020,臺北市,內湖區,瑞陽里,0,李岳峰,0,和平鴿聯盟黨,5,63,內湖區瑞陽里
6301000-020,臺北市,內湖區,瑞陽里,0,陳兆銘,7,台灣獨立黨,12,63,內湖區瑞陽里
6301000-020,臺北市,內湖區,瑞陽里,1,李彥秀,564,中國國民黨,2227,63,內湖區瑞陽里
6301000-020,臺北市,內湖區,瑞陽里,0,蕭亞譚,61,台灣團結聯盟,214,63,內湖區瑞陽里
6301000-020,臺北市,內湖區,瑞陽里,0,林少馳,75,時代力量,236,63,內湖區瑞陽里
6301000-021,臺北市,內湖區,瑞光里,0,何偉,10,無,33,63,內湖區瑞光里
6301000-021,臺北市,內湖區,瑞光里,0,陳尚志,45,綠黨社會民主黨聯盟,125,63,內湖區瑞光里
6301000-021,臺北市,內湖區,瑞光里,0,黃珊珊,366,親民黨,1127,63,內湖區瑞光里
6301000-021,臺北市,內湖區,瑞光里,0,李岳峰,0,和平鴿聯盟黨,3,63,內湖區瑞光里
6301000-021,臺北市,內湖區,瑞光里,0,陳兆銘,2,台灣獨立黨,5,63,內湖區瑞光里
6301000-021,臺北市,內湖區,瑞光里,1,李彥秀,387,中國國民黨,1268,63,內湖區瑞光里
6301000-021,臺北市,內湖區,瑞光里,0,蕭亞譚,34,台灣團結聯盟,108,63,內湖區瑞光里
6301000-021,臺北市,內湖區,瑞光里,0,林少馳,42,時代力量,133,63,內湖區瑞光里
6301000-022,臺北市,內湖區,五分里,0,何偉,22,無,100,63,內湖區五分里
6301000-022,臺北市,內湖區,五分里,0,陳尚志,34,綠黨社會民主黨聯盟,279,63,內湖區五分里
6301000-022,臺北市,內湖區,五分里,0,黃珊珊,344,親民黨,2189,63,內湖區五分里
6301000-022,臺北市,內湖區,五分里,0,李岳峰,2,和平鴿聯盟黨,4,63,內湖區五分里
6301000-022,臺北市,內湖區,五分里,0,陳兆銘,0,台灣獨立黨,10,63,內湖區五分里
6301000-022,臺北市,內湖區,五分里,1,李彥秀,349,中國國民黨,2022,63,內湖區五分里
6301000-022,臺北市,內湖區,五分里,0,蕭亞譚,52,台灣團結聯盟,409,63,內湖區五分里
6301000-022,臺北市,內湖區,五分里,0,林少馳,59,時代力量,363,63,內湖區五分里
6301000-023,臺北市,內湖區,東湖里,0,何偉,11,無,73,63,內湖區東湖里
6301000-023,臺北市,內湖區,東湖里,0,陳尚志,43,綠黨社會民主黨聯盟,214,63,內湖區東湖里
6301000-023,臺北市,內湖區,東湖里,0,黃珊珊,494,親民黨,2016,63,內湖區東湖里
6301000-023,臺北市,內湖區,東湖里,0,李岳峰,0,和平鴿聯盟黨,4,63,內湖區東湖里
6301000-023,臺北市,內湖區,東湖里,0,陳兆銘,3,台灣獨立黨,6,63,內湖區東湖里
6301000-023,臺北市,內湖區,東湖里,1,李彥秀,340,中國國民黨,1558,63,內湖區東湖里
6301000-023,臺北市,內湖區,東湖里,0,蕭亞譚,65,台灣團結聯盟,337,63,內湖區東湖里
6301000-023,臺北市,內湖區,東湖里,0,林少馳,55,時代力量,292,63,內湖區東湖里
6301000-024,臺北市,內湖區,樂康里,0,何偉,24,無,103,63,內湖區樂康里
6301000-024,臺北市,內湖區,樂康里,0,陳尚志,51,綠黨社會民主黨聯盟,207,63,內湖區樂康里
6301000-024,臺北市,內湖區,樂康里,0,黃珊珊,436,親民黨,1925,63,內湖區樂康里
6301000-024,臺北市,內湖區,樂康里,0,李岳峰,1,和平鴿聯盟黨,7,63,內湖區樂康里
6301000-024,臺北市,內湖區,樂康里,0,陳兆銘,2,台灣獨立黨,12,63,內湖區樂康里
6301000-024,臺北市,內湖區,樂康里,1,李彥秀,378,中國國民黨,1672,63,內湖區樂康里
6301000-024,臺北市,內湖區,樂康里,0,蕭亞譚,75,台灣團結聯盟,375,63,內湖區樂康里
6301000-024,臺北市,內湖區,樂康里,0,林少馳,72,時代力量,316,63,內湖區樂康里
6301000-025,臺北市,內湖區,內溝里,0,何偉,2,無,41,63,內湖區內溝里
6301000-025,臺北市,內湖區,內溝里,0,陳尚志,27,綠黨社會民主黨聯盟,138,63,內湖區內溝里
6301000-025,臺北市,內湖區,內溝里,0,黃珊珊,194,親民黨,1188,63,內湖區內溝里
6301000-025,臺北市,內湖區,內溝里,0,李岳峰,1,和平鴿聯盟黨,4,63,內湖區內溝里
6301000-025,臺北市,內湖區,內溝里,0,陳兆銘,1,台灣獨立黨,5,63,內湖區內溝里
6301000-025,臺北市,內湖區,內溝里,1,李彥秀,208,中國國民黨,1004,63,內湖區內溝里
6301000-025,臺北市,內湖區,內溝里,0,蕭亞譚,39,台灣團結聯盟,174,63,內湖區內溝里
6301000-025,臺北市,內湖區,內溝里,0,林少馳,33,時代力量,146,63,內湖區內溝里
6301000-026,臺北市,內湖區,週美里,0,何偉,14,無,44,63,內湖區週美里
6301000-026,臺北市,內湖區,週美里,0,陳尚志,47,綠黨社會民主黨聯盟,201,63,內湖區週美里
6301000-026,臺北市,內湖區,週美里,0,黃珊珊,417,親民黨,1652,63,內湖區週美里
6301000-026,臺北市,內湖區,週美里,0,李岳峰,0,和平鴿聯盟黨,0,63,內湖區週美里
6301000-026,臺北市,內湖區,週美里,0,陳兆銘,1,台灣獨立黨,14,63,內湖區週美里
6301000-026,臺北市,內湖區,週美里,1,李彥秀,344,中國國民黨,1841,63,內湖區週美里
6301000-026,臺北市,內湖區,週美里,0,蕭亞譚,63,台灣團結聯盟,273,63,內湖區週美里
6301000-026,臺北市,內湖區,週美里,0,林少馳,60,時代力量,245,63,內湖區週美里
6301000-027,臺北市,內湖區,行善里,0,何偉,8,無,29,63,內湖區行善里
6301000-027,臺北市,內湖區,行善里,0,陳尚志,42,綠黨社會民主黨聯盟,194,63,內湖區行善里
6301000-027,臺北市,內湖區,行善里,0,黃珊珊,330,親民黨,1464,63,內湖區行善里
6301000-027,臺北市,內湖區,行善里,0,李岳峰,1,和平鴿聯盟黨,5,63,內湖區行善里
6301000-027,臺北市,內湖區,行善里,0,陳兆銘,4,台灣獨立黨,11,63,內湖區行善里
6301000-027,臺北市,內湖區,行善里,1,李彥秀,456,中國國民黨,1616,63,內湖區行善里
6301000-027,臺北市,內湖區,行善里,0,蕭亞譚,70,台灣團結聯盟,304,63,內湖區行善里
6301000-027,臺北市,內湖區,行善里,0,林少馳,69,時代力量,243,63,內湖區行善里
6301000-028,臺北市,內湖區,石潭里,0,何偉,7,無,16,63,內湖區石潭里
6301000-028,臺北市,內湖區,石潭里,0,陳尚志,30,綠黨社會民主黨聯盟,77,63,內湖區石潭里
6301000-028,臺北市,內湖區,石潭里,0,黃珊珊,339,親民黨,829,63,內湖區石潭里
6301000-028,臺北市,內湖區,石潭里,0,李岳峰,0,和平鴿聯盟黨,1,63,內湖區石潭里
6301000-028,臺北市,內湖區,石潭里,0,陳兆銘,0,台灣獨立黨,1,63,內湖區石潭里
6301000-028,臺北市,內湖區,石潭里,1,李彥秀,440,中國國民黨,799,63,內湖區石潭里
6301000-028,臺北市,內湖區,石潭里,0,蕭亞譚,53,台灣團結聯盟,111,63,內湖區石潭里
6301000-028,臺北市,內湖區,石潭里,0,林少馳,49,時代力量,102,63,內湖區石潭里
6301000-029,臺北市,內湖區,湖興里,0,何偉,12,無,58,63,內湖區湖興里
6301000-029,臺北市,內湖區,湖興里,0,陳尚志,46,綠黨社會民主黨聯盟,186,63,內湖區湖興里
6301000-029,臺北市,內湖區,湖興里,0,黃珊珊,379,親民黨,1766,63,內湖區湖興里
6301000-029,臺北市,內湖區,湖興里,0,李岳峰,2,和平鴿聯盟黨,7,63,內湖區湖興里
6301000-029,臺北市,內湖區,湖興里,0,陳兆銘,3,台灣獨立黨,12,63,內湖區湖興里
6301000-029,臺北市,內湖區,湖興里,1,李彥秀,370,中國國民黨,1534,63,內湖區湖興里
6301000-029,臺北市,內湖區,湖興里,0,蕭亞譚,79,台灣團結聯盟,278,63,內湖區湖興里
6301000-029,臺北市,內湖區,湖興里,0,林少馳,56,時代力量,275,63,內湖區湖興里
6301000-030,臺北市,內湖區,湖元里,0,何偉,4,無,17,63,內湖區湖元里
6301000-030,臺北市,內湖區,湖元里,0,陳尚志,52,綠黨社會民主黨聯盟,146,63,內湖區湖元里
6301000-030,臺北市,內湖區,湖元里,0,黃珊珊,390,親民黨,1278,63,內湖區湖元里
6301000-030,臺北市,內湖區,湖元里,0,李岳峰,1,和平鴿聯盟黨,1,63,內湖區湖元里
6301000-030,臺北市,內湖區,湖元里,0,陳兆銘,6,台灣獨立黨,11,63,內湖區湖元里
6301000-030,臺北市,內湖區,湖元里,1,李彥秀,456,中國國民黨,1211,63,內湖區湖元里
6301000-030,臺北市,內湖區,湖元里,0,蕭亞譚,75,台灣團結聯盟,226,63,內湖區湖元里
6301000-030,臺北市,內湖區,湖元里,0,林少馳,59,時代力量,190,63,內湖區湖元里
6301000-031,臺北市,內湖區,安湖里,0,何偉,25,無,88,63,內湖區安湖里
